סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
18,מכחול,1343,582,280,3,277,2,0,0,0,11,16,0,1,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,1,0,0,0,209,23,0,0,0,0,0,0,0,0,0,1,2
10,מכמורת,382,1097,743,1,742,74,1,9,3,1,4,0,0,0,0,13,0,0,0,0,0,143,0,23,33,84,0,0,0,0,0,0,1,340,1,1,0,1,0,0,0,9,0,1,0
20,מכמנים,1202,393,278,1,277,22,2,2,0,0,3,0,0,0,0,7,0,2,0,0,0,44,0,6,32,29,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,7,0,1,0
5,מלאה,164,277,215,0,215,3,0,1,0,0,0,0,0,0,0,45,0,0,0,0,0,18,0,0,111,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,27,1
18,מלילות,2044,296,244,1,243,2,0,0,4,0,0,0,0,0,0,42,0,1,0,0,0,5,0,0,153,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,1
3,מלכיה,596,416,251,3,248,70,1,1,0,0,1,0,0,0,0,8,0,0,0,0,0,38,0,4,15,18,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,2,0
17,מנוחה,2030,460,367,1,366,1,0,5,6,0,0,0,0,0,0,96,0,0,0,0,0,16,0,1,175,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,54,0
20,מנוף,1174,672,459,1,458,54,0,2,1,0,2,0,0,0,0,5,0,2,0,0,0,64,0,16,19,56,0,0,0,0,1,0,3,229,0,0,0,0,0,0,0,4,0,0,0
6,מנות,1205,370,274,4,270,4,2,8,2,0,0,0,0,0,0,43,0,2,0,0,0,30,0,5,129,3,0,0,0,0,0,0,0,25,0,2,0,1,0,0,0,1,0,13,0
4,מנחמיה,48,948,618,3,615,21,4,5,10,0,0,0,0,0,0,109,0,2,0,0,1,64,0,13,262,4,0,1,0,0,0,0,0,90,2,0,0,1,0,0,0,2,0,24,0
3,מנרה,347,213,139,0,139,44,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,26,1,4,6,7,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,1,0,0,1
5,מנשית זבדה,994,927,493,4,489,6,0,0,0,41,63,0,0,0,1,0,0,0,0,0,0,4,1,1,12,5,0,0,0,0,0,0,346,3,0,0,1,0,1,0,2,1,0,1,0
4,מסד,1258,382,284,0,284,56,3,4,0,0,1,0,0,0,0,20,0,7,0,0,0,55,0,5,23,17,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,3,0
4,מסדה,263,290,178,0,178,29,1,1,0,1,2,0,0,0,0,8,0,0,0,0,0,53,0,4,9,11,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,6,0,2,0
5,מסילות,298,437,281,2,279,28,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,52,0,9,18,56,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,2,0,0,0
2,מסילת ציון,742,711,579,0,579,49,2,9,2,0,2,0,0,0,0,53,1,3,0,0,0,102,0,11,99,52,0,0,0,0,0,0,1,164,1,0,0,0,0,0,0,4,0,24,0
18,מסלול,748,546,409,0,409,19,2,5,5,0,1,0,0,0,0,75,0,2,0,0,0,46,0,3,171,2,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,34,0
3,מסעדה,4203,461,104,3,101,1,0,1,0,0,2,40,0,0,0,5,0,0,0,0,0,11,0,12,13,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1
18,מסעודין אלעזאזמה,939,8444,3958,29,3929,8,0,0,0,55,283,0,1,0,0,1,1,3,0,0,2,0,0,1,16,27,0,1,1,1,2,0,3478,5,2,5,0,2,7,5,1,8,1,4,8
10,מעברות,197,745,551,2,549,81,0,2,3,0,3,0,0,0,0,6,1,1,0,0,0,80,0,2,14,168,0,1,0,0,0,0,0,182,0,0,0,1,0,0,0,3,0,1,0
18,מעגלים,1082,1090,886,1,885,2,1,13,6,0,0,0,0,0,0,264,0,1,0,0,0,22,0,2,413,1,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,0,145,0
4,מעגן,678,328,214,3,211,19,0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,57,0,4,31,8,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,2,0,4,0
9,מעגן מיכאל,694,1738,1105,5,1100,291,0,4,1,1,7,0,0,0,0,16,1,2,0,0,0,132,0,14,44,167,0,1,0,0,0,0,0,392,0,0,2,1,0,0,0,19,0,4,1
5,מעוז חיים,272,499,303,0,303,65,1,6,0,0,0,0,0,0,0,14,0,1,0,0,0,51,0,4,17,18,0,0,0,0,0,0,0,119,1,1,0,1,0,0,0,4,0,0,0
18,מעון,3657,305,228,0,228,0,0,9,2,0,0,0,0,0,0,205,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6,מעונה,570,673,482,2,480,18,0,0,0,0,0,0,0,0,0,63,0,4,0,0,0,67,0,6,200,9,0,0,0,0,0,0,0,80,0,1,0,0,0,1,0,2,0,29,0
99,מעטפות חיצוניות,9999,0,461870,4189,457681,23418,3485,6758,17102,7272,7778,52,15,19,33,70749,131,1745,31,25,34,48776,148,26051,107704,14296,41,134,19,92,270,40,7963,77563,534,2046,79,259,55,94,127,1064,83,31280,316
6,מעיליא,518,2616,1741,17,1724,17,1,0,1,427,821,0,0,0,0,1,0,1,1,0,0,32,4,0,25,199,0,0,0,0,0,0,15,177,0,0,0,0,0,0,1,0,0,1,0
3,מעין ברוך,416,489,322,0,322,58,0,5,0,0,1,0,0,0,0,12,0,2,0,0,0,41,0,16,36,22,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,1,0,2,0
9,מעין צבי,290,684,482,1,481,95,0,2,1,0,1,0,0,0,0,12,0,2,0,0,0,86,0,7,33,38,0,0,0,0,0,0,1,195,0,1,0,0,0,0,0,4,0,3,0
2,מעלה אדומים,3616,28142,19710,108,19602,153,61,357,258,1,8,0,1,1,2,5096,0,38,0,0,1,1210,1,772,8373,84,2,2,0,1,8,2,7,1392,2,47,1,2,2,4,4,32,2,1669,6
5,מעלה אפרים,3608,1162,630,3,627,3,1,3,8,0,2,0,0,0,0,240,0,5,0,0,0,33,0,28,216,3,1,2,0,1,2,0,0,53,1,1,0,1,0,0,1,5,0,17,0
5,מעלה גלבוע,1127,386,310,1,309,23,1,75,1,0,0,0,0,0,0,41,0,0,0,0,0,80,0,0,43,3,0,0,0,0,0,0,1,32,0,1,0,0,0,0,0,4,0,3,1
4,מעלה גמלא,4008,416,317,1,316,60,2,4,0,0,1,0,0,0,0,13,0,1,0,0,0,35,0,6,35,17,0,0,0,0,0,0,1,133,0,1,0,0,0,0,0,7,0,0,0
2,מעלה החמישה,286,589,423,1,422,94,1,3,0,0,0,0,0,0,0,3,0,2,0,0,0,74,0,10,24,52,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,2,0,1,0
2,מעלה לבונה,3752,461,351,0,351,0,0,7,1,0,0,0,0,0,0,301,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0
2,מעלה מכמש,3651,1076,836,3,833,1,4,67,8,0,0,0,0,0,0,541,1,1,0,0,0,15,0,0,164,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,24,0
9,מעלה עירון,1327,10678,4599,57,4542,22,2,1,3,1970,1080,0,0,1,1,5,1,0,1,1,1,10,3,9,38,89,0,0,0,4,2,1,1010,36,1,0,4,4,1,0,2,4,2,231,2
2,מעלה עמוס,3653,431,326,2,324,0,0,5,157,0,0,0,0,0,0,105,0,0,0,0,0,2,0,0,15,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,36,0
6,מעלותתרשיחא,1063,18917,11484,120,11364,114,21,105,87,1218,956,2,1,1,2,1309,3,39,0,3,2,577,3,1424,3020,134,0,1,0,2,7,1,322,1173,4,18,6,6,0,1,7,49,6,734,6
9,מענית,344,588,472,1,471,94,1,3,0,0,4,0,0,0,0,5,0,0,0,0,0,63,0,9,21,86,0,0,0,0,0,0,3,175,0,0,0,0,0,0,0,6,0,1,0
11,מעש,230,659,492,0,492,41,1,5,2,0,1,0,0,0,0,39,1,0,0,0,0,75,0,11,79,20,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,1,0,5,0
17,מפלסים,668,722,498,4,494,68,4,4,1,1,0,0,0,0,0,21,0,1,0,0,0,127,0,7,49,38,0,0,0,0,0,0,2,167,2,0,0,0,0,0,0,2,0,0,0
18,מצדות יהודה,3745,477,361,0,361,1,1,30,4,0,0,0,0,0,0,286,0,0,0,0,0,5,0,2,16,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0
6,מצובה,325,882,596,0,596,58,5,5,0,0,0,0,0,0,0,30,0,3,0,0,0,99,0,6,112,35,0,4,0,0,0,0,0,229,1,0,0,0,0,0,0,4,0,5,0
12,מצליח,757,958,727,9,718,9,1,3,1,0,0,0,0,1,1,119,0,9,0,0,0,85,0,9,341,4,0,0,0,0,0,0,0,87,0,0,1,1,0,0,0,2,1,43,0
4,מצפה,58,113,85,0,85,7,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,1,22,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0
20,מצפה אביב,1222,744,569,0,569,62,4,16,0,0,0,0,0,0,0,23,0,1,0,0,0,111,0,11,48,46,0,1,0,1,0,1,1,238,0,0,0,0,0,0,0,1,0,4,0
9,מצפה אילן,1370,325,267,1,266,2,0,110,1,0,0,0,0,0,0,93,0,0,0,0,0,15,0,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0
2,מצפה יריחו,3576,1399,1077,2,1075,5,5,32,16,0,1,0,0,0,0,776,0,0,0,0,0,12,0,1,163,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,0,54,0
4,מצפה נטופה,1190,680,488,4,484,7,2,95,5,0,0,0,0,0,0,191,0,0,0,0,0,82,0,1,56,3,0,0,0,1,0,0,0,34,0,0,0,0,1,0,0,1,0,5,0
18,מצפה רמון,99,3739,1985,21,1964,135,12,15,9,3,18,0,0,0,0,535,1,4,0,0,0,101,0,137,517,118,0,2,0,2,2,0,39,223,1,7,0,1,0,0,0,15,0,65,2
2,מצפה שלם,3610,265,191,1,190,27,4,22,1,0,0,0,0,0,0,23,0,2,0,0,0,22,0,6,26,17,0,0,0,0,0,0,1,34,0,0,0,3,0,0,0,0,0,2,0
9,מצר,648,430,299,1,298,64,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,0,4,3,122,0,0,0,0,0,0,0,80,0,1,1,0,0,0,0,2,0,0,0
16,מקווה ישראל,22,157,111,0,111,7,0,1,0,0,0,0,0,0,0,19,0,2,0,0,0,8,0,5,23,9,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,0
3,מרגליות,843,354,220,1,219,7,0,2,3,0,0,0,0,0,0,29,0,0,0,0,0,21,0,3,103,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,23,0
3,מרום גולן,4101,606,416,1,415,53,0,0,1,0,1,1,0,0,0,9,0,0,0,0,0,95,0,8,28,13,0,0,0,0,0,0,1,199,0,2,0,1,0,0,0,3,0,0,0
18,מרחב עם,1340,225,184,0,184,4,0,19,1,0,0,0,0,0,0,117,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0
5,מרחביה מושב,97,603,434,0,434,41,1,3,2,0,1,0,0,0,0,26,0,4,0,0,0,101,0,13,66,20,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,4,0,6,0
5,מרחביה קיבוץ,66,950,656,8,648,33,2,6,3,0,1,0,0,0,0,24,1,2,0,0,1,96,0,31,142,86,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,3,0,5,0
17,מרכז שפירא,1098,1620,1317,0,1317,4,10,81,10,0,0,0,0,0,0,731,0,1,0,0,0,44,0,3,250,2,0,0,0,0,0,0,0,24,1,3,0,2,0,0,0,0,0,151,0
18,משאבי שדה,421,455,276,0,276,52,0,1,0,0,1,0,0,0,0,11,0,0,0,0,1,43,0,23,7,24,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,1,0,1,1
13,משגב דב,765,521,392,2,390,26,1,3,1,1,0,0,0,0,0,17,0,0,0,0,0,65,0,9,77,31,0,0,0,0,0,0,1,152,0,0,0,0,0,0,1,4,0,1,0
3,משגב עם,378,272,177,2,175,51,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,27,0,11,8,8,0,0,0,0,0,0,1,64,0,1,0,0,0,0,0,0,0,0,0
5,משהד,520,5972,2892,30,2862,3,0,0,0,819,731,0,0,0,0,3,0,0,1,0,0,12,0,19,26,30,0,0,1,0,0,0,1197,7,1,1,4,1,0,0,0,0,1,5,0
5,משואה,3605,212,158,2,156,1,2,3,0,0,0,0,0,0,0,60,0,2,0,0,0,22,0,2,44,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0
17,משואות יצחק,620,450,375,1,374,3,3,79,2,0,0,0,0,0,0,150,0,0,0,0,0,42,0,2,57,8,0,0,0,0,0,0,0,24,0,1,0,0,1,0,0,1,0,1,0
5,משכיות,3785,104,88,0,88,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
12,משמר איילון,670,404,337,0,337,20,2,8,0,0,2,0,0,0,0,36,0,0,0,0,0,69,0,15,77,14,0,0,0,1,0,0,0,88,0,0,0,0,0,0,0,2,0,2,1
12,משמר דוד,563,735,616,2,614,41,2,8,0,1,4,0,0,0,0,28,0,1,0,0,0,114,0,34,99,47,0,0,0,0,0,0,0,227,1,2,0,0,0,0,0,5,0,0,0
3,משמר הירדן,732,582,435,1,434,24,1,4,1,0,0,0,0,0,0,79,0,0,0,0,0,36,0,6,191,12,0,0,0,0,1,0,0,59,1,1,0,0,0,1,0,4,0,13,0
18,משמר הנגב,395,863,562,3,559,101,4,3,0,0,1,0,0,0,0,26,0,2,0,0,0,101,0,14,55,36,0,0,0,0,0,0,0,208,0,2,0,0,0,0,0,5,0,1,0
5,משמר העמק,130,939,716,3,713,168,0,2,0,0,2,0,0,0,0,3,1,0,0,0,0,88,0,14,12,161,0,0,0,0,0,0,3,247,2,0,0,0,0,0,0,8,0,1,1
12,משמר השבעה,729,716,555,4,551,31,1,2,3,0,1,0,0,0,0,35,0,0,0,0,0,87,0,14,166,16,0,1,0,1,1,0,0,187,0,0,0,0,0,0,0,2,0,3,0
10,משמר השרון,194,517,335,1,334,103,3,0,2,2,0,0,0,0,0,4,0,3,0,0,0,50,0,8,16,26,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1,0,0,0
9,משמרות,213,734,581,0,581,113,4,2,2,0,3,0,0,0,0,6,1,1,0,0,0,73,0,15,49,55,0,0,0,0,0,0,0,251,1,0,0,1,0,1,0,3,0,0,0
10,משמרת,425,677,532,0,532,46,0,5,1,0,1,0,1,0,0,14,1,0,0,0,0,88,0,18,38,42,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,4,0,0,0
17,משען,791,725,569,0,569,9,1,8,15,0,0,0,0,0,0,101,0,3,0,0,0,39,0,4,290,1,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,68,1
19,מתן,1315,2652,1903,5,1898,136,9,11,2,0,1,0,0,0,0,93,1,12,0,0,0,266,1,63,270,136,0,0,0,0,0,0,0,871,1,4,0,0,0,0,0,9,0,12,0
6,מתת,1184,178,103,0,103,19,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,13,0,1,11,21,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2,0,1,0
12,מתתיהו,3648,521,378,4,374,0,0,3,274,0,0,0,0,0,0,42,0,0,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
4,נאות גולן,4551,474,324,6,318,17,2,4,0,0,0,0,0,0,0,27,0,1,0,0,0,68,0,10,62,7,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,5,0,1,0
18,נאות הכיכר,1124,225,146,0,146,17,0,4,0,0,0,0,0,0,0,6,0,1,0,0,0,33,0,1,22,6,0,0,0,0,1,0,1,51,0,1,0,0,0,0,0,2,0,0,0
3,נאות מרדכי,408,539,383,4,379,77,0,9,0,0,0,0,0,0,0,16,0,3,0,0,0,47,0,5,33,30,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,3,0,4,0
18,נאות סמדר,1197,268,155,0,155,33,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,16,0,3,9,37,0,0,0,0,1,0,1,43,1,0,0,1,0,0,0,2,0,1,0
5,נאעורה,524,1590,860,10,850,9,0,0,0,197,218,0,0,0,0,0,0,0,0,0,0,3,0,0,20,12,0,0,0,0,1,0,383,3,0,0,0,0,0,0,1,1,0,1,1
18,נבטים,396,790,626,1,625,18,7,8,5,0,1,0,0,0,0,104,0,2,0,0,0,136,0,9,194,3,0,1,0,0,0,0,5,114,0,1,0,0,0,0,0,1,0,16,0
17,נגבה,315,726,475,1,474,63,1,0,0,0,1,0,0,0,0,7,0,2,0,0,0,81,0,10,41,73,0,0,0,0,0,0,0,188,0,0,1,0,0,0,0,3,0,3,0
2,נגוהות,3724,230,195,0,195,0,1,12,1,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17,נהורה,309,972,718,2,716,7,1,5,6,0,0,0,0,0,0,127,1,0,0,0,0,61,0,7,302,6,0,0,0,0,0,0,0,90,1,1,0,0,0,0,1,1,0,99,0
5,נהלל,80,836,620,2,618,96,0,4,0,0,1,0,0,0,0,11,0,0,0,0,0,96,0,20,46,46,0,0,0,0,0,0,0,295,0,1,0,0,0,0,0,2,0,0,0
6,נהריה,9100,55086,33493,249,33244,675,92,302,126,42,73,1,2,2,5,3760,7,107,2,1,4,3242,7,3177,12791,353,7,20,0,20,7,7,51,5784,11,45,4,15,0,6,12,109,14,2349,12
4,נוב,4304,574,417,2,415,2,3,112,3,0,0,0,0,0,0,178,0,0,0,1,0,18,0,0,85,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0
17,נוגה,55,435,324,1,323,3,0,2,1,0,0,0,0,0,1,58,0,2,0,0,0,41,0,5,145,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,34,0
2,נוה צוף,3573,822,632,2,630,0,4,56,4,0,0,0,0,0,0,448,0,0,0,0,0,7,0,5,89,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,12,0
18,נווה,1366,373,295,0,295,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,נווה אור,590,345,229,1,228,38,0,2,0,0,0,0,0,0,0,18,1,2,0,0,0,37,0,8,16,10,0,0,0,0,0,0,0,89,1,2,0,1,0,0,0,3,0,0,0
3,נווה אטיב,4303,180,96,0,96,7,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,20,0,1,22,2,0,0,0,0,0,0,0,28,1,0,0,1,0,0,0,2,0,0,0
2,נווה אילן,405,736,506,1,505,43,0,3,3,0,4,0,0,0,0,8,0,0,0,0,0,100,0,18,98,48,0,0,0,0,0,0,1,172,0,0,1,0,0,0,0,1,0,5,0
5,נווה איתן,296,190,119,1,118,30,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,2,22,8,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,1,0,3,0
2,נווה דניאל,3725,1638,1156,2,1154,4,6,209,11,0,0,0,0,0,0,580,0,1,0,0,0,60,0,1,244,2,0,0,0,0,0,0,1,16,1,4,0,1,0,0,1,3,0,8,1
18,נווה זוהר,1057,57,19,0,19,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0
6,נווה זיו,1314,609,426,1,425,16,2,14,3,0,0,0,0,0,0,42,0,0,0,0,0,67,0,5,131,13,0,0,0,0,0,0,0,108,0,0,0,1,0,0,0,0,0,23,0
9,נווה ים,312,211,155,0,155,8,0,3,0,0,0,0,0,0,0,26,0,2,0,0,0,13,0,4,41,10,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,1,0,2,0
19,נווה ימין,686,951,702,1,701,17,3,7,4,1,0,0,0,0,0,90,0,2,0,0,0,92,0,14,301,10,0,0,0,2,0,0,0,108,0,1,0,0,0,0,0,1,0,48,0
19,נווה ירק,858,860,650,0,650,52,1,6,2,1,2,0,0,0,0,20,0,3,0,0,0,131,0,15,77,33,0,0,0,0,1,0,2,294,1,0,0,0,0,0,0,5,0,4,0
17,נווה מבטח,827,509,391,1,390,37,2,4,4,0,0,0,0,0,1,27,0,2,0,0,0,92,0,2,57,20,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,6,0,6,0
2,נווה מיכאל,1071,488,375,2,373,3,1,4,20,0,3,0,0,0,0,89,0,4,0,0,0,26,0,2,161,1,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,40,0
2,נווה שלום,1259,253,186,1,185,15,0,0,0,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0
17,נועם,15,316,247,3,244,1,0,0,5,0,0,0,0,0,0,51,1,1,0,0,0,4,0,2,123,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,51,0
12,נוף איילון,1333,1682,1295,0,1295,2,4,124,36,0,0,0,0,0,0,881,0,1,0,0,0,37,0,5,130,2,0,0,0,0,0,0,0,10,0,1,0,2,0,0,0,2,0,58,0
5,נוף הגליל,1061,40467,21366,303,21063,334,37,56,515,1408,3554,2,4,3,1,1601,8,48,7,0,1,857,28,3179,5872,276,1,7,6,7,11,3,424,2092,9,45,1,14,0,8,14,38,6,557,29
19,נופים,3790,636,469,1,468,3,5,20,4,0,0,0,0,0,0,180,0,2,0,0,0,21,0,6,197,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,1,0,15,0
8,נופית,1284,2028,1483,6,1477,117,3,6,1,1,2,0,0,0,0,44,0,5,0,0,0,278,0,41,184,60,0,0,0,0,0,0,1,715,0,1,0,0,0,0,0,11,0,7,0
11,נופך,257,406,332,3,329,15,0,2,4,0,0,0,0,0,0,38,0,0,0,0,0,43,0,0,144,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1,26,0
2,נוקדים,3726,1429,1027,5,1022,4,15,86,17,1,1,0,0,0,0,499,0,3,0,0,0,44,0,61,235,2,0,0,0,0,1,0,0,28,2,1,0,0,0,1,0,5,0,16,0
10,נורדיה,447,1531,928,2,926,54,6,10,4,0,1,1,0,0,0,39,0,4,0,0,0,178,0,21,182,19,0,0,0,0,0,0,0,377,0,6,0,0,0,0,0,1,11,12,0
5,נורית,833,148,115,0,115,3,1,1,0,0,2,0,0,0,0,14,0,1,0,0,0,14,0,3,26,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,3,0
2,נחושה,59,890,657,2,655,7,4,129,10,0,0,0,0,0,0,222,0,2,0,0,0,86,0,4,146,3,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,32,0
17,נחל עוז,844,355,251,1,250,50,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,54,0,2,26,14,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,4,0,0,0
17,נחלה,2045,483,399,1,398,12,0,4,13,0,0,0,0,0,0,81,0,3,0,0,0,46,0,3,133,5,0,0,0,0,0,0,0,29,0,0,1,0,0,0,1,0,0,67,0
2,נחליאל,3767,346,266,2,264,1,0,4,29,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
11,נחלים,449,903,729,2,727,2,6,88,6,0,1,0,0,0,0,348,0,1,0,0,0,62,0,6,174,3,0,0,0,0,1,0,1,19,0,2,0,0,0,0,0,2,0,5,0
2,נחם,809,418,330,2,328,2,0,6,27,0,0,0,0,0,0,84,0,1,0,0,0,14,1,1,150,2,0,0,0,0,0,0,2,9,0,1,0,0,1,0,0,0,0,27,0
20,נחף,522,9181,5359,34,5325,7,2,21,8,1146,1980,0,1,1,0,2,0,1,0,4,0,34,0,1,27,112,0,1,1,1,1,0,1890,5,2,0,9,1,0,1,2,5,1,57,1
9,נחשולים,433,546,415,1,414,68,0,1,0,0,1,0,0,0,0,7,0,1,0,0,0,87,0,5,16,29,0,0,0,0,0,0,0,191,0,1,0,0,0,0,0,6,0,1,0
2,נחשון,777,478,352,1,351,26,2,0,0,3,5,0,0,0,0,3,0,2,0,0,0,30,0,1,14,119,0,0,0,0,0,0,1,123,0,0,0,1,0,0,0,20,0,1,0
11,נחשונים,705,363,256,0,256,40,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,36,0,4,10,68,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,3,0,0,0
6,נטועה,1147,257,193,0,193,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,28,0,0,91,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1,0,23,0
4,נטור,4014,312,228,0,228,8,0,20,1,0,0,0,0,0,0,77,0,0,0,0,0,38,0,2,30,13,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,2,0,2,0
17,נטע,1369,344,280,2,278,1,0,27,1,0,0,0,0,0,0,228,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0
13,נטעים,174,592,445,1,444,47,1,1,2,0,0,0,0,0,0,26,0,2,0,0,0,82,0,5,66,35,0,0,0,0,0,0,1,173,0,0,0,0,0,0,0,2,0,1,0
2,נטף,1254,377,284,2,282,64,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,32,0,3,8,82,0,0,0,0,0,0,4,77,0,0,0,0,0,0,0,5,0,0,0
5,ניין,523,1446,747,9,738,5,1,0,1,217,134,0,0,0,0,1,0,0,0,0,0,4,0,0,34,161,0,0,0,0,0,0,162,13,0,0,0,1,0,0,1,0,0,3,0
12,נילי,3655,1309,963,3,960,14,10,22,1,0,0,0,0,0,0,167,0,4,0,0,1,133,0,30,326,8,0,0,0,0,0,0,0,219,0,0,1,0,1,0,0,9,0,14,0
17,ניצן,351,1588,1202,4,1198,4,4,74,18,0,1,0,0,0,0,597,1,0,0,0,0,34,0,3,372,1,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,2,0,72,1
17,ניצן ב,1419,466,333,0,333,3,0,4,4,0,0,0,0,0,0,144,0,2,0,0,0,12,0,1,121,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,30,0
18,ניצנה קהילת חינוך,1195,324,75,1,74,6,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,6,0,3,10,2,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,6,0,0,0
