סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
13,נצר חזני,1372,261,227,0,227,0,18,0,0,0,0,113,0,0,0,0,0,0,0,0,0,69,0,0,0,10,0,4,0,0,0,0,0,0,13,
12,נצר סרני,435,608,504,1,503,149,0,4,1,0,0,5,0,0,0,0,0,0,0,0,8,18,0,0,0,1,0,313,0,0,0,0,0,0,4,
5,נצרת,7300,57757,34849,205,34644,269,6,33145,2,0,0,15,1,1,28,5,4,3,5,12,123,348,4,10,6,13,11,509,2,12,19,11,11,23,46,
8,נשר,2500,19794,12661,82,12579,499,82,66,13,0,0,274,0,1,0,0,2,0,1,2,2035,4952,7,1,0,26,0,4034,2,3,2,0,1,4,572,
2,נתיב הגדוד,3555,233,167,1,166,46,0,2,1,0,0,5,0,0,0,0,0,0,0,0,6,44,0,0,0,0,0,60,0,0,0,1,1,0,0,
2,נתיב הלה,693,462,351,2,349,110,0,4,0,0,0,5,0,0,0,0,0,0,0,0,12,10,1,0,0,0,0,206,0,0,0,0,0,0,1,
17,נתיב העשרה,1242,686,524,0,524,51,1,2,2,0,0,45,0,0,0,0,0,0,0,0,13,117,0,0,0,1,0,287,0,0,0,0,0,0,5,
6,נתיב השיירה,792,402,307,0,307,16,1,1,0,0,0,6,0,0,0,0,0,0,0,1,4,127,0,0,0,0,0,135,0,0,0,0,0,0,16,
18,נתיבות,246,23763,18143,88,18055,126,1447,6,5,0,0,866,0,0,0,0,0,0,1,3,1035,6596,11,1,3,144,2,614,0,4,1,4,0,4,7182,
10,נתניה,7400,184613,110399,636,109763,3265,3602,109,86,6,0,5172,8,6,3,13,13,4,15,25,10288,47267,78,19,10,482,15,25906,22,18,26,7,25,32,13241,
6,סאגור,525,3024,1428,7,1421,465,129,78,0,0,0,6,0,1,0,0,0,0,0,0,95,283,0,0,0,1,0,341,2,0,0,0,0,0,20,
3,סאסא,578,421,292,1,291,132,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,141,0,0,0,0,0,0,0,
11,סביון,587,3874,2607,4,2603,213,17,21,0,0,0,69,0,0,0,0,0,0,0,0,98,588,1,0,0,3,0,1574,1,0,0,0,0,0,18,
17,סגולה,2046,425,327,0,327,37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,89,0,0,0,0,0,184,0,0,0,0,0,0,5,
6,סואעד חמרייה,942,150,84,2,82,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
5,סולם,526,2012,1338,3,1335,27,2,1268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,2,0,0,0,2,1,
18,סוסיה,3756,674,527,1,526,1,12,0,0,0,0,372,0,0,0,0,0,0,0,0,0,104,0,0,0,23,0,3,0,0,0,0,0,0,11,
18,סופה,1238,186,110,1,109,25,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,65,0,0,0,0,1,0,2,
6,סחנין,7500,21624,17136,51,17085,257,9,16610,0,0,0,1,0,0,8,0,0,0,1,3,4,39,1,1,1,3,5,120,0,2,1,1,3,4,11,
18,סייד שבט,1170,898,277,1,276,10,0,233,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,1,0,11,0,0,0,0,0,0,0,
6,סלמה,1245,2252,1422,10,1412,5,0,1234,0,0,0,0,0,0,6,0,0,1,1,1,4,22,1,1,0,1,0,108,1,0,1,0,0,3,22,
19,סלעית,3567,769,629,1,628,63,1,2,0,0,0,16,0,0,0,0,0,0,0,0,10,83,0,0,0,1,0,451,1,0,0,0,0,0,0,
18,סמר,1156,230,147,0,147,75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,62,0,0,0,0,0,0,0,
18,סנסנה,3777,259,236,0,236,1,3,0,0,0,0,185,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,0,0,0,0,2,
18,סעד,419,623,456,6,450,33,3,1,0,0,0,216,0,0,0,0,0,0,0,0,0,80,0,0,0,3,0,106,0,0,0,0,0,0,8,
18,סעוה,1360,937,399,1,398,4,1,356,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,1,0,0,17,1,2,0,1,0,0,4,
6,סער,454,623,437,0,437,82,1,4,0,0,0,8,0,0,0,0,0,0,0,0,13,85,0,0,0,0,0,242,0,0,0,0,0,0,2,
18,ספיר,1176,332,197,1,196,17,3,0,2,0,0,23,0,0,0,0,0,0,0,0,12,64,0,0,0,0,0,72,1,0,0,0,0,0,2,
12,סתריה,610,809,631,2,629,85,5,0,1,0,0,22,0,0,0,0,0,0,0,0,23,95,0,1,0,1,0,393,0,0,0,0,0,0,3,
3,עגר,4501,1707,677,8,669,168,0,96,0,1,0,1,0,0,1,0,0,1,1,2,12,148,0,1,3,1,0,44,0,2,1,1,2,0,183,
6,עבדון,892,521,379,4,375,14,4,0,0,0,0,6,0,0,0,0,0,0,0,0,6,232,0,0,0,7,0,49,0,0,0,0,0,0,57,
6,עברון,376,673,514,0,514,173,2,3,1,0,0,0,0,0,0,0,0,0,0,0,17,17,1,0,0,1,0,296,0,0,0,0,0,0,3,
2,עגור,794,302,242,0,242,10,14,1,0,0,0,2,0,0,0,0,0,0,0,0,1,160,0,0,0,2,0,17,0,0,0,0,0,0,35,
6,עדי,1199,1491,1110,1,1109,62,3,0,1,0,0,43,0,0,0,0,0,0,0,0,31,227,1,0,0,0,0,735,0,0,0,0,0,0,6,
19,עדנים,2035,295,235,0,235,21,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,48,0,0,0,1,0,155,0,0,0,0,0,0,1,
17,עוזה,826,366,289,1,288,0,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,10,0,0,0,0,0,0,93,
5,עוזייר,528,2014,1283,4,1279,36,0,1223,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,0,7,
10,עולש,737,761,571,0,571,65,4,1,0,0,0,21,0,1,0,0,0,0,0,0,8,118,2,0,0,1,0,339,1,0,0,0,0,0,10,
18,עומר,666,6407,4672,6,4666,515,18,56,5,0,0,189,1,0,0,1,2,1,1,0,130,1409,6,0,1,3,0,2297,0,0,0,0,0,0,31,
9,עופר,810,395,299,1,298,51,3,5,0,0,0,12,0,0,0,0,0,0,0,0,6,80,2,0,0,2,0,136,0,0,0,0,0,0,1,
2,עופרה,3617,1892,1428,2,1426,6,28,0,2,0,0,912,1,0,0,0,0,0,0,1,3,415,0,0,0,24,0,19,0,1,0,0,0,1,13,
17,עוצם,32,428,364,2,362,9,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,145,0,0,0,0,0,9,0,0,0,0,0,0,187,
18,עוקבי בנו עוקבה,957,292,174,0,174,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
17,עזר,1149,626,483,0,483,38,1,0,1,0,0,14,0,0,0,0,0,0,0,0,9,175,1,0,0,3,0,210,0,0,0,0,0,0,31,
10,עזריאל,837,608,499,0,499,10,12,0,0,0,0,60,0,0,0,0,0,0,0,0,3,319,1,0,0,3,0,44,1,0,0,0,0,0,46,
12,עזריה,711,777,644,4,640,14,5,0,0,0,0,22,0,0,0,0,0,0,0,0,8,436,1,0,0,1,0,96,0,0,0,0,0,0,57,
17,עזריקם,817,949,746,2,744,22,2,0,0,0,0,20,0,0,0,0,0,0,0,1,11,499,0,0,0,3,0,122,0,0,0,0,0,0,64,
18,עטאוונה שבט,969,110,31,0,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,עטרת,3658,299,237,0,237,1,5,0,0,0,0,174,0,0,0,0,0,0,0,0,0,46,0,0,0,9,0,1,0,0,0,0,0,0,1,
18,עידן,1175,298,173,1,172,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,110,0,0,0,1,0,0,0,
4,עיילבון,530,4158,2922,10,2912,205,3,2281,0,0,0,0,0,0,1,0,1,0,0,2,59,107,1,0,0,0,2,219,0,1,3,0,0,1,26,
13,עיינות,156,115,50,0,50,6,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,21,0,0,0,0,0,0,0,
5,עילוט,511,5255,3301,20,3281,11,0,3220,0,0,0,3,0,1,1,0,0,1,1,1,0,8,1,0,1,2,7,6,2,1,1,2,4,3,4,
9,עין איילה,687,744,546,0,546,83,2,5,0,0,0,17,0,0,0,0,0,0,0,0,12,75,1,0,0,1,0,349,0,0,0,0,0,0,1,
6,עין אלאסד,546,639,350,7,343,19,0,24,0,0,0,8,0,0,0,0,0,0,0,0,85,32,0,0,0,0,0,173,0,0,2,0,0,0,0,
4,עין גב,273,482,322,0,322,79,0,1,2,0,0,4,0,2,0,0,0,0,0,0,4,41,0,0,0,1,0,188,0,0,0,0,0,0,0,
18,עין גדי,2042,482,316,3,313,87,0,5,3,0,0,6,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,173,0,0,0,0,0,0,2,
5,עין דור,436,907,567,1,566,180,0,4,0,0,0,7,0,0,0,0,0,0,0,0,17,32,1,0,0,1,0,324,0,0,0,0,0,0,0,
18,עין הבשור,1240,725,538,1,537,63,0,0,0,0,0,35,0,0,0,0,0,0,0,0,17,93,0,0,0,2,0,321,0,0,0,0,1,0,5,
9,עין הוד,74,496,351,1,350,92,1,9,0,0,0,8,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,218,0,0,0,0,0,0,1,
10,עין החורש,167,710,545,2,543,224,0,5,0,0,0,2,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,293,0,0,0,0,0,0,1,
6,עין המפרץ,289,703,543,0,543,230,0,1,1,0,0,3,0,0,0,0,0,0,0,0,3,17,1,0,0,0,0,285,1,0,0,0,0,0,1,
5,עין הנציב,383,434,331,0,331,19,3,2,0,0,0,193,0,0,0,0,0,0,0,0,1,59,0,0,0,3,0,49,0,0,0,0,0,0,2,
5,עין העמק,367,590,473,2,471,25,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,324,0,0,0,4,0,85,0,0,0,0,0,0,22,
5,עין השופט,270,885,527,0,527,232,1,2,0,0,0,4,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,252,0,0,0,0,0,0,3,
18,עין השלושה,676,311,187,1,186,32,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,118,0,0,0,0,0,0,1,
10,עין ורד,157,1088,848,3,845,105,4,4,2,0,0,9,0,0,0,0,0,0,0,1,23,61,0,0,0,0,0,635,0,0,0,0,0,0,1,
3,עין זיוון,4503,281,187,0,187,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,29,0,0,0,1,0,110,0,0,0,0,0,0,0,
9,עין חוד,1320,194,137,0,137,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5,עין חרוד איחוד,89,517,378,2,376,67,1,1,0,0,0,5,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,269,0,0,0,0,0,0,0,
5,עין חרוד מאוחד,82,684,496,0,496,125,4,0,0,0,0,16,0,0,0,0,0,0,0,0,11,35,1,0,0,3,0,300,0,0,1,0,0,0,0,
18,עין יהב,806,537,386,0,386,46,0,6,0,0,0,7,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,301,0,0,0,0,0,0,0,
6,עין יעקב,813,712,563,1,562,36,3,1,0,0,0,43,0,0,0,0,0,0,0,0,18,281,0,0,0,3,0,134,0,0,0,0,0,0,43,
9,עין כרמל,426,525,405,0,405,107,0,1,1,0,0,4,0,0,0,0,0,0,0,0,16,29,0,0,0,0,0,245,0,0,0,0,0,0,2,
5,עין מאהל,532,9058,6608,33,6575,33,1,6428,0,0,0,7,0,1,9,1,0,1,0,6,1,35,0,1,1,2,7,15,2,2,1,2,0,7,12,
2,עין נקובא,521,1680,955,18,937,12,0,802,1,0,0,2,0,0,3,0,0,0,0,2,0,28,0,1,0,1,2,75,0,0,2,1,1,1,3,
9,עין עירון,223,398,320,1,319,57,2,3,0,0,0,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,226,0,0,0,0,0,0,0,
17,עין צורים,622,446,359,2,357,17,5,0,0,0,0,190,0,0,0,0,0,0,0,0,0,69,0,0,0,2,0,68,0,0,0,0,0,0,6,
3,עין קנייא,4502,146,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,
2,עין ראפה,514,657,373,13,360,16,3,308,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,23,0,0,0,0,0,0,0,
9,עין שמר,139,588,427,0,427,163,0,2,0,0,0,1,0,1,0,0,0,0,0,0,10,19,0,1,0,2,0,226,0,0,0,0,0,0,2,
10,עין שריד,880,1102,818,4,814,82,10,1,1,0,0,22,0,0,0,0,0,0,0,0,14,278,0,0,0,2,0,371,0,0,0,0,0,0,33,
18,עין תמר,1251,147,95,0,95,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,55,0,0,0,0,0,0,0,
11,עינת,871,575,474,0,474,126,0,2,1,0,0,3,0,0,0,0,0,0,0,1,7,36,1,0,0,0,0,295,2,0,0,0,0,0,0,
6,עכו,7600,42009,26526,172,26354,395,140,7805,11,3,0,672,3,1,5,4,2,2,4,7,2579,10389,8,3,2,74,5,2283,5,3,11,4,7,9,1918,
18,עלומים,1146,346,265,0,265,9,1,0,0,0,0,141,0,0,0,0,0,0,1,0,3,69,0,0,0,1,0,39,0,0,0,0,0,0,1,
2,עלי,3765,2154,1658,4,1654,5,98,1,0,0,0,941,0,0,0,0,0,0,0,0,17,497,0,0,0,22,0,13,0,0,0,0,0,2,58,
19,עלי זהב,3727,1610,1356,0,1356,4,12,1,1,0,0,857,0,0,0,0,0,0,0,0,10,394,0,0,0,17,0,39,0,0,0,0,0,0,21,
3,עלמה,688,584,452,0,452,2,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,328,0,0,0,5,0,12,0,0,0,0,0,0,57,
2,עלמון,3715,987,740,0,740,20,2,3,1,0,0,63,0,0,0,0,0,0,0,0,44,480,0,0,0,5,0,112,1,0,0,0,0,1,8,
3,עמוקה,1212,143,97,2,95,20,0,3,0,0,0,4,0,0,0,0,0,0,0,0,2,11,0,0,0,0,1,53,0,0,0,0,0,0,1,
2,עמיחי,3824,73,66,0,66,0,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,19,0,0,0,5,0,1,0,0,0,0,0,0,7,
2,עמינדב,779,634,449,1,448,53,1,1,1,0,0,34,0,0,0,0,0,0,0,0,9,177,0,0,0,0,0,159,0,0,0,0,0,0,13,
3,עמיעד,385,431,267,1,266,71,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,171,0,0,0,0,0,0,1,
18,עמיעוז,318,208,140,1,139,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,63,0,0,0,0,0,37,0,0,0,0,0,0,23,
9,עמיקם,773,523,395,1,394,65,1,5,0,0,0,13,0,0,0,0,0,0,0,0,13,69,1,0,0,0,0,225,0,0,0,0,0,0,2,
3,עמיר,319,493,351,3,348,146,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,170,0,0,0,0,0,0,0,
19,עמנואל,3660,2261,1659,2,1657,1,631,0,0,0,0,45,0,0,0,0,0,0,0,0,2,166,0,0,0,57,0,6,0,0,0,0,0,1,748,
6,עמקה,708,576,449,3,446,7,27,0,0,0,0,35,0,0,0,0,0,0,0,0,0,295,0,0,0,3,0,47,0,0,0,0,1,0,31,
10,ענב,3712,505,429,1,428,0,7,0,1,0,0,177,0,0,0,0,0,0,0,0,1,163,0,0,0,22,0,3,0,0,0,0,0,0,54,
8,עספיא,534,9170,5136,40,5096,390,9,1557,0,0,0,14,0,1,5,1,4,0,2,1,399,149,1,0,0,1,1,2530,3,1,5,0,3,11,8,
5,עפולה,7700,41761,26407,163,26244,664,1135,63,24,1,0,896,1,1,5,2,3,3,2,6,2778,13820,12,4,3,154,1,4571,10,6,16,2,3,4,2054,
19,עץ אפרים,3778,1356,1072,3,1069,9,16,0,0,0,0,354,0,0,0,0,0,0,0,0,30,485,1,0,0,6,0,110,0,0,0,0,0,1,57,
6,עצמון שגב,917,898,664,1,663,141,0,9,0,0,0,14,0,0,0,0,0,0,0,0,6,43,0,0,0,0,0,446,1,0,0,0,0,0,3,
6,עראבה,531,16725,12066,35,12031,19,8,11899,0,0,0,4,0,0,13,0,0,0,1,0,1,19,1,0,0,1,8,39,2,1,1,2,5,2,5,
6,עראמשה,1246,1029,549,4,545,29,0,378,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,82,0,1,0,0,0,0,17,
6,ערב אל נעים,1335,517,285,6,279,3,0,103,0,1,0,3,0,1,4,1,0,1,3,0,0,117,0,0,1,3,2,29,0,1,0,0,0,3,3,
18,ערד,2560,21515,12774,92,12682,456,3090,165,13,2,0,318,5,1,2,0,9,3,1,3,2494,2790,10,3,2,29,1,2989,2,4,7,5,2,2,274,
17,ערוגות,593,673,544,1,543,54,0,1,0,0,0,14,0,0,0,0,0,0,0,0,5,149,0,0,0,1,0,310,0,0,0,0,0,0,9,
9,ערערה,637,13286,9119,38,9081,32,3,8960,0,0,0,4,0,0,4,1,0,0,0,0,1,19,1,1,0,3,8,22,1,1,2,2,2,4,10,
18,ערערהבנגב,1192,8586,5113,26,5087,125,1,4871,0,3,0,2,0,0,3,1,0,1,0,2,1,13,0,1,3,2,4,28,1,2,4,1,5,7,6,
13,עשרת,591,897,701,2,699,81,3,1,1,0,0,17,0,0,0,0,0,0,0,0,11,103,0,0,0,0,0,479,0,0,0,0,0,0,3,
9,עתלית,53,5921,4257,11,4246,281,39,28,3,0,0,176,0,1,1,0,0,0,0,0,130,1632,1,0,0,15,0,1743,0,0,0,0,0,1,195,
2,עתניאל,3748,460,346,0,346,0,8,0,0,0,0,223,0,0,0,0,0,0,0,0,0,85,0,0,0,9,0,6,1,0,0,0,0,0,14,
18,פארן,1151,370,260,1,259,40,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,195,0,0,0,0,0,0,0,
19,פדואל,3768,1092,933,0,933,1,25,0,0,0,0,669,0,0,0,0,0,0,0,0,0,193,0,0,0,10,0,5,0,0,0,0,0,2,28,
18,פדויים,750,338,248,1,247,5,6,0,0,0,0,25,0,0,0,0,0,0,0,0,5,143,0,0,0,4,0,34,0,0,0,0,0,0,25,
12,פדיה,838,598,465,1,464,13,0,0,1,0,0,19,0,0,0,0,0,0,0,0,6,290,0,0,0,3,0,99,0,0,0,0,0,0,33,
4,פוריה  כפר עבודה,1104,265,184,1,183,1,2,0,0,0,0,12,0,0,0,0,1,0,0,0,2,119,0,0,0,3,0,30,0,0,0,0,0,0,13,
4,פוריה  נווה עובד,1105,1019,708,3,705,26,4,0,0,0,0,31,0,0,0,0,1,0,0,0,21,477,0,0,0,6,0,89,0,1,0,0,0,0,49,
4,פוריה עילית,1313,870,575,4,571,33,6,14,2,0,0,21,0,0,0,0,2,0,0,0,23,298,0,0,0,4,0,149,0,0,0,0,0,0,19,
9,פוריידיס,537,8696,5222,34,5188,36,0,5002,0,0,0,5,0,0,3,0,3,0,1,0,0,19,0,2,0,0,3,35,2,0,2,0,1,6,68,
10,פורת,767,904,673,3,670,5,8,1,1,0,0,32,0,0,0,0,1,0,0,0,11,416,0,0,0,11,0,44,0,0,0,0,0,0,140,
18,פטיש,749,665,538,2,536,7,4,0,0,0,0,25,0,0,0,0,0,0,0,0,2,287,0,0,0,2,0,55,0,0,0,0,0,0,154,
13,פלמחים,597,591,442,0,442,147,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,234,1,0,0,0,0,0,4,
2,פני חבר,3723,229,175,2,173,0,35,0,0,0,0,95,0,0,0,0,0,0,0,0,0,27,0,0,0,7,0,4,0,0,0,0,0,0,5,
2,פסגות,3659,995,843,1,842,0,56,0,0,1,0,574,0,0,0,0,0,0,0,0,0,184,1,0,0,7,0,8,1,0,0,0,0,0,10,
6,פסוטה,535,2627,1604,8,1596,104,0,1269,0,0,0,0,0,0,3,0,0,1,0,0,147,21,0,0,0,0,1,45,0,0,1,0,0,1,3,
18,פעמי תשז,2059,384,304,0,304,6,4,0,1,0,0,15,0,0,0,0,0,0,0,0,4,146,0,0,0,2,0,48,0,0,0,0,0,0,78,
5,פצאל,3615,239,187,1,186,5,0,0,1,0,0,21,0,0,0,0,0,0,0,0,5,81,0,0,0,1,0,72,0,0,0,0,0,0,0,
6,פקיעין בוקייעה,536,4417,2964,20,2944,341,0,942,0,1,0,0,0,1,4,0,0,0,0,1,858,158,2,2,0,2,2,575,0,0,2,0,0,1,52,
6,פקיעין חדשה,281,323,270,1,269,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,161,0,0,0,0,0,18,0,0,0,0,0,0,81,
9,פרדס חנהכרכור,7800,30567,21841,83,21758,2380,154,163,15,0,0,999,0,4,1,1,2,1,1,1,883,7227,16,2,0,42,2,8738,2,3,2,5,1,2,1111,
10,פרדסיה,171,5005,3783,10,3773,276,15,6,2,0,0,158,0,1,0,0,0,0,0,1,94,1072,1,0,0,12,0,2032,0,1,0,0,0,0,102,
3,פרוד,599,438,314,2,312,66,0,2,0,0,0,5,0,0,0,0,0,0,0,0,8,40,0,0,0,1,0,189,1,0,0,0,0,0,0,
5,פרזון,2053,290,216,1,215,11,3,0,0,0,0,15,0,0,0,0,0,0,0,0,1,138,1,0,0,5,0,30,0,0,0,0,0,1,10,
18,פרי גן,1231,168,110,0,110,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,28,0,0,0,0,0,0,1,
11,פתח תקווה,7900,191908,132135,646,131489,5045,6346,191,118,5,0,11937,4,10,1,13,3,6,16,28,11421,47257,104,26,11,565,10,37442,34,20,21,9,13,28,10805,
12,פתחיה,839,612,482,4,478,15,1,0,0,0,0,17,0,0,0,0,0,0,0,0,9,262,0,0,0,3,0,138,0,0,0,0,0,0,33,
18,צאלים,413,394,271,0,271,94,2,3,0,0,0,7,0,0,0,0,0,0,0,0,6,31,0,0,0,1,0,127,0,0,0,0,0,0,0,
6,צביה,1180,268,198,0,198,31,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,16,2,0,0,0,0,141,0,0,0,0,0,0,0,
3,צבעון,1213,163,138,2,136,59,1,4,0,0,0,8,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,57,0,0,0,0,0,0,0,
2,צובה,465,618,390,0,390,172,1,2,1,0,0,4,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,179,1,0,0,0,0,0,0,
18,צוחר,1136,450,304,0,304,21,1,1,0,0,0,8,0,0,0,0,0,0,0,0,4,156,0,0,0,0,0,96,0,0,0,0,0,0,17,
19,צופים,3791,1444,1151,2,1149,27,18,0,2,0,0,418,0,0,0,0,0,0,0,0,34,413,2,0,0,19,0,169,3,1,0,0,1,1,41,
19,צופית,198,799,597,0,597,115,2,7,0,0,0,9,0,0,0,0,0,0,0,0,9,53,1,0,0,0,0,400,0,0,0,0,0,0,1,
18,צופר,1150,352,267,0,267,35,0,3,0,0,0,12,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,190,0,0,0,0,0,0,0,
10,צוקי ים,1102,165,119,0,119,24,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,69,0,0,0,0,0,0,2,
18,צוקים,1262,190,138,0,138,32,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,12,0,0,0,1,0,84,0,0,0,0,0,0,0,
2,צור הדסה,1113,6051,4529,14,4515,524,19,33,6,0,0,425,0,0,0,0,2,0,6,0,239,1588,10,0,0,8,1,1577,2,0,1,1,2,2,69,
19,צור יצחק,1345,3517,2888,8,2880,244,5,7,0,0,0,111,0,0,0,0,0,0,0,0,118,604,3,0,0,6,0,1743,0,0,0,0,0,0,39,
10,צור משה,276,1856,1434,2,1432,171,6,5,3,0,0,47,0,0,0,2,0,1,0,0,31,190,1,0,0,2,0,969,0,0,0,0,0,0,4,
19,צור נתן,1148,228,166,2,164,12,0,2,0,0,0,3,0,0,0,0,0,0,0,0,7,54,0,0,0,1,0,85,0,0,0,0,0,0,0,
6,צוריאל,774,294,216,2,214,14,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,133,0,0,0,2,0,37,0,0,0,0,0,0,16,
6,צורית,1221,721,557,0,557,63,4,0,0,1,0,18,0,0,0,0,0,0,0,0,31,67,0,0,0,0,0,372,0,0,0,0,0,0,1,
5,ציפורי,613,655,482,0,482,71,1,4,0,0,0,18,0,0,0,0,1,0,0,0,16,73,1,0,0,0,0,295,0,0,0,0,0,0,2,
2,צלפון,796,677,518,3,515,16,3,0,0,0,0,24,0,0,0,0,0,0,0,0,6,339,0,0,0,7,0,87,0,0,0,0,0,0,33,
5,צנדלה,636,1238,742,3,739,1,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,
12,צפריה,594,510,412,3,409,4,7,0,0,0,0,195,0,0,0,0,0,0,0,0,2,127,0,0,0,11,0,30,0,0,0,0,0,0,33,
2,צפרירים,1079,307,207,2,205,32,2,6,0,0,0,5,0,0,0,0,0,0,0,0,4,80,0,0,0,0,0,61,0,0,0,0,0,0,15,
3,צפת,8000,23506,14713,91,14622,170,2656,243,5,1,0,948,1,2,0,0,1,2,1,1,833,5785,8,6,2,200,4,850,1,1,6,0,5,10,2880,
9,צרופה,612,704,512,0,512,30,32,3,0,0,0,36,0,0,0,0,0,0,0,0,20,200,0,0,0,4,0,161,0,0,1,0,0,0,25,
2,צרעה,567,835,555,3,552,181,2,38,0,0,0,2,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,302,0,0,0,0,0,0,0,
18,קבועה שבט,1234,754,430,3,427,0,0,406,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,1,0,2,0,4,0,0,1,0,1,3,3,
13,קבוצת יבנה,334,589,434,1,433,26,0,1,1,0,0,153,0,0,0,0,0,0,0,0,8,96,1,0,0,0,0,144,0,0,0,0,0,0,3,
19,קדומים,3557,2609,2085,2,2083,7,63,0,0,0,0,1273,0,2,0,0,0,0,1,0,11,602,1,0,0,46,0,27,0,0,1,0,0,2,47,
10,קדימהצורן,195,15526,11719,28,11691,914,43,29,7,0,0,368,0,0,0,0,0,1,0,0,488,3015,9,4,0,38,0,6146,2,1,0,0,1,2,623,
3,קדמת צבי,4025,392,283,1,282,36,0,0,0,0,0,15,0,0,0,0,0,0,0,0,12,61,1,0,0,0,0,156,0,0,0,0,0,0,1,
2,קדר,3781,1002,725,1,724,7,2,0,0,0,0,37,0,0,0,0,1,0,0,0,19,510,0,0,0,2,0,111,0,0,0,0,0,0,35,
13,קדרון,615,1152,879,3,876,120,3,3,2,0,0,12,1,0,0,0,0,0,0,0,24,89,0,0,0,1,0,616,1,0,0,0,0,1,3,
3,קדרים,1211,188,138,0,138,41,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,79,0,0,0,0,0,1,0,
