סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
18,שדי אברהם,1223,250,179,0,179,17,0,0,0,0,0,14,11,0,0,0,0,0,0,0,3,9,15,7,0,0,0,102,0,0,0,0,0,0,0,0,1
19,כוכב יאיר,1224,7737,5825,12,5813,483,17,5,1,0,0,6,582,0,1,0,0,0,0,0,34,305,855,494,2,1,0,3002,1,0,1,0,0,0,0,0,23
6,יובלים,1226,985,768,0,768,89,1,4,0,0,0,0,17,0,1,0,0,0,0,0,2,25,27,144,0,0,0,457,1,0,0,0,0,0,0,0,0
18,יתד,1227,332,246,3,243,16,2,0,0,0,0,29,16,0,1,0,0,0,0,0,7,11,72,2,0,0,0,84,0,0,0,0,0,0,0,0,3
6,רקפת,1228,787,640,3,637,64,0,2,0,0,0,0,19,0,0,0,0,0,0,0,3,24,75,83,1,0,0,362,0,0,1,0,0,0,0,0,3
4,כלנית,1229,186,154,0,154,2,4,0,0,0,0,1,17,0,0,0,0,0,0,0,5,1,105,0,0,0,0,1,0,0,0,0,0,0,0,1,17
4,לבנים,1230,324,226,0,226,19,4,1,0,0,0,14,8,0,0,0,0,0,0,0,7,9,74,12,0,0,0,75,0,0,0,0,0,0,0,0,3
18,פרי גן,1231,164,115,0,115,10,0,0,0,0,0,37,13,0,0,0,0,0,0,0,0,2,23,1,0,0,0,28,0,0,0,0,0,0,0,0,1
18,יבול,1232,203,156,0,156,12,1,0,0,0,0,10,14,0,1,0,0,0,0,0,2,11,15,22,0,0,0,66,0,0,0,0,0,0,0,0,2
17,שקף,1233,277,222,0,222,30,0,0,2,0,0,13,9,0,0,0,0,0,0,0,2,7,30,21,0,0,0,108,0,0,0,0,0,0,0,0,0
18,קבועה (שבט),1234,739,408,4,404,1,0,359,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,36,0,0,0,0,0,0,1,0,0
6,שורשים,1235,401,283,0,283,23,0,4,0,0,0,1,8,0,1,0,0,0,0,0,0,14,39,40,0,0,0,152,0,0,0,0,0,0,0,0,1
19,נירית,1236,837,623,2,621,77,1,2,0,0,0,3,11,0,1,0,0,0,0,0,2,22,42,70,0,0,0,388,0,0,0,0,0,0,0,0,2
18,תלמי יוסף,1237,264,163,1,162,13,0,1,0,0,0,6,10,0,0,0,0,0,0,0,0,9,21,15,0,0,0,87,0,0,0,0,0,0,0,0,0
18,סופה,1238,183,111,0,111,10,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,9,7,12,0,0,0,68,1,0,0,0,0,0,0,0,0
18,חולית,1239,132,91,0,91,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,12,7,0,0,0,38,1,0,0,0,0,0,0,0,0
18,עין הבשור,1240,725,553,0,553,60,0,0,0,0,0,19,33,0,0,0,0,0,0,0,6,30,75,45,0,0,0,277,0,0,0,0,0,1,0,0,7
18,דקל,1241,265,170,0,170,21,0,0,0,0,0,18,7,1,0,0,0,0,0,0,1,4,37,5,0,0,0,76,0,0,0,0,0,0,0,0,0
17,נתיב העשרה,1242,674,528,2,526,48,0,1,0,1,0,17,32,0,0,0,0,0,0,0,10,27,77,25,0,0,0,281,0,0,0,0,1,0,0,0,6
9,קציר,1243,2224,1554,2,1552,169,7,29,1,0,0,2,45,0,2,0,0,0,0,0,12,132,244,202,0,0,0,689,1,2,0,0,1,1,1,0,12
5,תמרת,1244,1184,900,0,900,123,2,7,0,0,0,0,13,0,0,0,0,0,0,0,2,30,59,135,0,0,0,524,0,0,1,0,0,0,0,0,4
6,סלמה,1245,2212,1233,9,1224,7,3,851,0,0,0,0,0,0,0,1,0,0,0,3,3,0,28,8,0,0,0,195,0,1,0,0,3,0,0,0,121
6,עראמשה,1246,1020,309,3,306,27,1,182,0,0,0,0,2,0,1,0,0,0,0,0,0,1,16,8,0,0,0,48,0,1,0,2,2,0,0,0,15
9,חריש,1247,5749,4292,12,4280,126,128,35,0,1,0,4,762,0,7,0,0,1,0,2,219,360,1052,106,0,0,0,931,1,2,1,0,0,1,1,6,534
18,אליפז,1248,111,68,0,68,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,11,0,0,0,38,0,0,0,0,0,0,0,0,0
6,הרדוף,1249,412,322,9,313,51,1,14,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,140,1,0,0,100,0,0,0,0,0,0,0,0,0
18,עין תמר,1251,144,79,0,79,1,0,0,0,0,0,16,4,0,0,0,0,0,0,0,1,1,14,1,0,0,0,41,0,0,0,0,0,0,0,0,0
3,כורזים,1252,339,225,0,225,32,5,1,0,0,0,2,10,0,0,0,0,0,0,0,1,11,26,32,0,0,0,105,0,0,0,0,0,0,0,0,0
4,אמנון,1253,268,197,0,197,22,3,0,0,0,0,1,16,0,1,0,0,0,0,0,3,15,74,10,0,0,0,44,0,0,0,0,0,0,0,2,6
2,נטף,1254,356,281,1,280,44,0,8,0,1,0,0,8,0,0,0,0,0,0,0,0,2,4,128,0,0,0,84,1,0,0,0,0,0,0,0,0
18,לוטן,1255,159,90,0,90,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,27,2,0,0,41,0,0,0,0,0,0,0,0,0
6,אשרת,1256,419,296,2,294,22,4,0,1,0,0,0,16,0,2,0,0,0,0,0,4,20,151,6,1,0,0,60,0,0,0,0,0,0,0,0,7
5,חנתון,1257,529,401,1,400,52,1,3,1,0,0,0,14,0,1,0,0,0,0,0,2,13,73,53,0,0,0,186,0,0,0,0,0,0,0,0,1
4,מסד,1258,384,268,0,268,74,0,0,0,0,0,2,6,0,1,0,0,0,0,0,5,6,29,16,0,0,0,128,0,0,0,0,0,0,0,1,0
2,נווה שלום,1259,213,168,0,168,18,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,2,0,10,0,0,0,0,0,0,0,0,0
18,רתמים,1260,216,180,0,180,14,0,0,0,0,0,0,114,0,0,0,0,0,0,0,10,0,19,2,0,0,0,21,0,0,0,0,0,0,0,0,0
18,הר עמשא,1261,107,70,0,70,10,0,1,0,0,0,2,5,0,1,0,0,0,0,0,1,6,9,14,0,0,0,21,0,0,0,0,0,0,0,0,0
18,צוקים,1262,178,130,0,130,11,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,9,38,0,0,0,65,0,0,0,0,0,0,0,0,0
6,כפר ורדים,1263,4673,3312,12,3300,327,6,31,1,1,0,3,118,0,2,0,0,1,0,0,30,185,430,445,1,0,0,1702,0,0,1,0,0,0,0,3,13
12,כרמי יוסף,1264,1420,1075,1,1074,91,6,3,0,0,0,9,31,0,1,0,0,0,0,0,2,47,130,168,0,0,0,583,0,0,0,0,0,0,1,0,2
18,שומריה,1265,336,279,1,278,1,52,0,0,0,0,0,181,0,0,0,0,0,0,0,28,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,4
18,שחרות,1266,118,69,0,69,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,17,0,0,0,31,0,0,0,0,0,0,0,0,0
18,מיתר,1268,6968,5184,11,5173,434,12,32,2,0,0,5,626,1,6,0,0,0,0,0,65,230,1303,263,2,2,0,2110,3,1,0,0,0,0,0,2,74
18,להבים,1271,4915,3729,9,3720,384,8,48,0,1,0,8,162,0,3,0,0,0,0,0,23,161,834,280,0,0,0,1784,0,0,0,0,0,0,0,1,23
6,חלוץ,1272,412,272,0,272,29,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,4,16,71,0,0,0,142,0,0,0,0,0,0,0,0,1
5,גן נר,1274,2106,1502,15,1487,98,5,3,0,0,0,8,78,0,2,0,0,0,0,0,6,63,533,60,0,0,0,606,0,0,0,0,0,0,0,1,24
6,אבטליון,1275,305,233,0,233,17,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,7,17,36,0,0,0,135,0,0,0,0,0,0,0,0,0
18,ניצני סיני,1280,202,121,0,121,16,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,7,18,7,0,0,0,54,0,0,0,0,0,0,0,0,1
5,מירב,1282,379,285,0,285,3,1,0,0,0,0,0,213,0,0,0,0,0,0,0,6,0,37,3,0,0,0,16,0,0,0,0,1,0,1,0,4
5,תל תאומים,1283,328,233,0,233,5,1,1,0,0,0,0,33,0,1,0,0,0,0,0,9,0,145,0,0,0,0,14,0,2,0,0,0,0,1,0,21
8,נופית,1284,2008,1513,1,1512,122,4,1,0,0,0,1,24,0,2,0,0,0,0,0,5,86,196,118,1,0,0,946,0,0,0,0,0,0,0,1,5
3,כרכום,1285,462,318,1,317,37,0,0,0,0,0,1,13,0,1,0,0,0,0,0,2,9,62,12,0,0,0,173,1,0,0,0,0,0,0,2,4
18,שגב-שלום,1286,4988,3057,33,3024,4,1,2898,0,1,0,1,2,0,0,1,0,3,0,12,2,13,20,14,2,3,0,34,2,0,1,1,2,1,2,1,3
18,שני,1287,467,329,2,327,13,1,0,0,0,0,1,74,0,2,0,0,0,0,0,16,48,73,10,10,0,0,76,0,0,0,0,0,0,0,1,2
5,גבעת אלה,1288,1628,1204,0,1204,101,5,3,0,0,0,1,20,0,2,0,0,0,0,0,3,37,97,204,0,0,0,728,0,0,0,0,0,0,0,0,3
10,זמר,1290,4674,2858,17,2841,16,0,2637,0,0,0,0,3,1,1,0,0,0,0,19,2,1,8,62,0,7,0,50,0,1,0,1,3,2,0,0,27
18,כמהין,1291,233,179,2,177,27,0,0,0,0,0,10,18,0,0,0,0,0,0,0,3,9,13,21,0,0,0,76,0,0,0,0,0,0,0,0,0
6,ג'דיידה-מכר,1292,14283,9027,60,8967,83,1,8445,0,2,0,3,11,2,3,3,1,3,0,110,4,6,35,78,0,3,0,96,2,2,4,1,10,8,5,2,44
4,גבעת אבני,1293,1668,1158,5,1153,74,9,1,0,0,0,0,71,0,0,0,0,0,0,0,12,44,434,25,0,0,0,435,0,1,1,0,0,0,0,3,43
3,אור הגנוז,1294,272,183,1,182,0,81,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,55
6,יאנוח-ג'ת,1295,4536,2602,22,2580,59,0,61,2,1,0,1,79,0,0,0,0,0,0,0,1,508,722,33,0,0,0,985,0,0,1,0,1,0,0,2,124
6,כסרא-סמיע,1296,5608,1807,14,1793,246,1,123,0,0,0,0,159,0,0,1,0,0,0,2,13,389,71,75,0,0,0,706,0,0,1,0,0,2,1,0,3
3,כפר חנניה,1297,522,387,1,386,25,2,0,0,0,0,2,43,0,0,0,0,0,0,0,7,17,157,15,0,0,0,108,0,0,0,0,0,0,0,0,10
18,חורה,1303,7858,3543,39,3504,169,1,2953,0,2,0,2,2,1,3,0,5,0,0,5,1,4,47,62,17,63,0,129,0,3,0,4,4,4,6,1,16
12,שוהם,1304,15567,11955,18,11937,907,31,9,3,0,0,17,1291,0,8,0,0,0,0,0,126,503,2612,563,1,0,0,5647,4,1,0,0,0,0,0,2,212
11,אלעד,1309,20458,17547,114,17433,13,6353,0,0,0,0,2,753,1,1,0,1,0,0,0,622,10,986,4,0,0,0,53,2,2,0,0,0,0,0,2,8628
12,לפיד,1310,1813,1376,2,1374,141,23,4,0,0,0,5,75,0,1,0,0,0,0,0,13,61,232,110,0,0,0,698,1,1,0,0,1,0,0,0,8
18,אבשלום,1311,247,157,2,155,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,2,78,35,3,1,1,0,26,0,0,0,0,0,0,0,0,0
4,פוריה עילית,1313,855,558,5,553,39,5,6,0,0,0,0,25,0,2,0,0,0,0,0,10,45,253,13,0,0,0,132,0,0,0,0,0,0,0,10,13
6,נווה זיו,1314,532,406,2,404,32,0,1,0,0,0,0,30,0,1,0,0,0,0,0,6,24,110,14,0,0,0,171,0,0,0,0,0,0,0,0,15
19,מתן,1315,2526,1902,7,1895,179,4,3,0,1,0,5,48,0,2,0,0,0,0,0,6,89,284,168,0,0,0,1091,0,0,1,0,0,0,1,0,13
9,אל-עריאן,1316,127,91,1,90,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,2,0,1,0,0,0,0,0,0,0
6,דמיידה,1317,315,200,1,199,0,0,165,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,12,0,0,0,14,0,0,0,0,0,0,1,0,0
10,בת חפר,1319,4009,2929,6,2923,251,13,4,0,0,0,4,104,0,6,0,0,0,0,0,23,143,491,203,1,0,0,1652,1,0,0,0,0,0,0,0,27
9,עין חוד,1320,193,116,4,112,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
8,ח'ואלד,1321,491,256,4,252,7,0,200,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,4,0,0,0,29,0,1,0,0,2,1,1,0,2
17,בת הדר,1323,502,401,2,399,42,5,1,0,0,0,5,22,0,0,0,0,0,0,0,4,17,165,7,0,0,0,113,0,0,0,0,0,0,0,0,18
10,ארסוף,1324,123,74,0,74,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,37,0,0,0,0,0,0,0,0,0
9,בסמ''ה,1326,6530,3659,36,3623,25,0,3334,0,0,0,0,3,0,1,2,0,0,0,21,3,2,22,138,0,6,0,52,1,1,0,0,3,2,2,1,4
9,מעלה עירון,1327,9736,4722,37,4685,28,1,4430,0,0,0,0,1,0,0,0,2,1,0,21,1,3,31,67,1,5,0,46,0,1,1,0,4,1,0,0,40
5,אחוזת ברק,1330,1691,1252,7,1245,84,2,0,1,1,0,2,52,0,4,0,0,1,0,0,19,85,419,33,0,0,0,514,0,0,1,0,0,0,0,6,21
6,כמאנה,1331,1026,556,1,555,3,9,460,0,0,0,0,2,0,0,0,0,0,0,7,0,1,6,4,2,9,0,28,0,0,0,0,1,0,1,0,22
6,חוסנייה,1332,539,275,4,271,1,0,189,0,1,0,0,0,0,0,0,1,0,0,6,0,0,1,3,0,0,0,66,0,1,0,0,0,1,0,0,1
12,נוף איילון,1333,1709,1369,3,1366,14,60,0,0,0,0,0,969,0,0,0,0,0,0,0,111,4,135,0,0,0,0,21,1,1,0,0,0,0,0,0,50
6,ראס אל-עין,1334,264,189,1,188,7,1,103,0,0,0,0,0,0,0,1,1,0,0,1,1,8,3,2,0,0,0,60,0,0,0,0,0,0,0,0,0
6,ערב אל נעים,1335,507,258,14,244,2,0,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,6,0,0,0,39,0,1,0,0,0,5,2,0,3
13,אירוס,1336,381,324,0,324,20,2,0,0,0,0,0,19,0,0,0,0,0,0,0,1,14,90,16,0,0,0,160,0,1,0,0,0,0,0,0,1
5,שמשית,1337,1806,1325,3,1322,158,4,1,0,0,0,0,26,0,0,0,0,0,0,0,5,37,121,150,0,0,0,816,0,0,0,0,0,0,0,0,4
3,כדיתה,1338,128,64,1,63,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,24,11,0,0,0,11,0,1,0,0,0,0,0,0,0
18,מרחב עם,1340,185,157,0,157,3,1,0,1,0,0,0,103,0,0,0,0,0,0,0,14,1,18,0,0,0,0,4,1,0,0,0,0,0,0,0,11
18,אבו קרינאת (יישוב),1342,554,291,2,289,25,1,186,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,1,0,0,0,65,1,0,0,0,0,0,0,0,0
18,מכחול,1343,413,264,7,257,16,0,200,0,1,0,0,0,0,0,0,2,0,0,0,0,1,3,5,0,2,0,20,0,0,0,0,1,0,4,0,2
18,גבעות בר,1344,576,479,2,477,51,1,0,0,0,0,0,71,0,1,0,0,0,0,0,1,23,128,8,0,0,0,189,0,0,0,0,0,0,0,0,4
19,צור יצחק,1345,3424,2851,6,2845,195,4,2,2,1,0,0,124,0,6,0,0,0,0,0,28,150,474,160,2,0,0,1643,0,2,0,0,0,0,1,1,50
18,תראבין א-צאנע(ישוב),1346,574,210,5,205,5,1,115,0,0,0,0,1,0,0,0,1,0,0,3,2,0,63,1,0,2,0,8,0,0,0,0,0,0,0,1,2
18,קצר א-סר,1347,1221,927,4,923,2,0,879,0,0,0,0,0,0,0,1,0,0,0,1,1,1,7,5,1,1,0,16,2,0,0,1,0,0,2,2,1
18,ביר הדאג',1348,1176,946,8,938,1,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,5,1,0,3,0,1,1,0,1,0
18,דריג'את,1349,541,360,1,359,3,1,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,1,0,27,0,0,1,0,0,0,0,0,2
18,אום בטין,1358,1960,1089,11,1078,4,0,988,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,10,0,20,0,38,2,0,0,0,0,1,0,1,3
18,אל סייד,1359,1718,711,16,695,12,0,176,0,2,0,0,1,0,0,0,2,0,0,2,0,0,23,42,1,260,0,157,2,0,0,0,0,3,1,0,11
18,סעוה,1360,899,374,6,368,3,0,268,0,1,0,0,0,0,0,0,0,1,0,2,1,1,5,6,1,1,0,58,0,0,1,1,1,0,2,0,15
10,בת חן,1361,423,324,4,320,42,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,15,37,20,0,0,0,190,0,0,0,0,0,0,1,0,5
18,בני נצרים,1363,299,250,3,247,0,52,0,0,0,0,1,139,0,0,0,0,0,0,0,39,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,2
18,שלומית,1364,113,95,0,95,0,2,0,0,0,0,0,59,0,0,0,0,0,0,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17,אליאב,1365,198,166,0,166,27,2,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,12,5,0,0,0,68,0,0,0,0,1,0,0,0,0
18,נווה,1366,315,271,5,266,0,125,0,0,0,0,0,97,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
18,כחלה,1367,243,176,6,170,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,101,0,0,0,0,0,0,0,2,0
17,בני דקלים,1368,506,440,1,439,0,10,0,0,0,0,0,311,0,0,0,0,0,0,0,77,0,31,0,0,0,0,1,0,1,0,0,0,0,0,0,8
17,נטע,1369,221,192,1,191,0,2,0,0,0,0,0,151,0,0,0,0,0,0,0,28,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3
9,מצפה אילן,1370,210,184,0,184,3,1,0,0,0,0,0,143,0,0,0,0,0,0,0,5,0,23,0,0,0,0,9,0,0,0,0,0,0,0,0,0
13,גני טל,1371,415,371,0,371,3,8,0,0,0,0,0,268,0,0,0,0,0,0,0,19,1,50,0,0,0,0,12,0,0,0,0,0,0,0,0,10
13,נצר חזני,1372,253,227,2,225,0,13,0,0,0,0,1,110,0,0,0,0,0,0,0,41,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,7
17,כרמי קטיף,1374,208,180,0,180,0,0,0,0,0,0,1,166,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,אבו תלול,1375,905,626,5,621,1,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,3,0,0,1,0,0,0,0,2,3
17,באר גנים,1376,853,724,2,722,11,12,0,0,0,0,11,214,0,0,0,0,0,0,0,73,9,271,11,0,0,0,37,2,0,0,0,0,0,0,0,71
13,מחנה הילה,1411,122,90,0,90,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,10,10,0,0,0,51,0,0,0,0,0,0,0,0,0
13,מחנה תל נוף,1412,176,110,0,110,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,26,5,0,0,0,56,0,0,0,0,0,0,0,0,0
5,מחנה יהודית,1413,131,91,1,90,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,2,22,2,0,0,0,46,0,0,0,0,0,0,0,0,3
17,מחנה מרים,1414,100,67,0,67,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,14,5,0,0,0,37,0,0,0,0,0,0,0,0,2
18,מחנה יפה,1415,217,147,1,146,7,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,36,1,0,0,0,79,0,0,0,0,0,0,0,1,0
18,מחנה יוכבד,1416,121,71,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,49,0,0,0,0,0,0,0,0,3
18,מחנה טלי,1418,165,85,0,85,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,22,3,0,0,0,41,0,0,0,0,0,0,0,0,0
17,ניצן ב',1419,616,436,0,436,8,4,0,0,0,0,5,106,0,0,0,0,0,0,0,78,0,183,1,0,0,0,18,1,0,0,0,0,0,0,0,32
10,תנובות,2002,607,469,2,467,36,10,0,0,0,0,76,14,0,0,0,0,0,0,0,8,3,158,6,0,0,0,133,0,0,0,0,0,0,0,1,22
9,תלמי אלעזר,2003,653,504,1,503,44,1,0,0,0,0,8,13,0,0,0,0,0,0,0,8,20,91,45,0,0,0,273,0,0,0,0,0,0,0,0,0
9,שדה יצחק,2008,396,291,1,290,16,0,2,0,0,0,33,6,0,0,0,0,0,0,0,5,6,58,30,0,0,0,129,0,0,0,0,0,0,0,0,5
3,יובל,2009,427,312,0,312,42,1,0,0,0,0,9,20,1,1,0,0,0,0,0,3,3,95,13,0,0,0,111,0,0,0,0,0,0,0,0,13
12,כפר בן נון,2010,528,415,2,413,36,0,1,0,0,0,38,14,0,0,0,0,0,0,0,4,20,62,75,0,0,0,159,0,0,1,0,1,0,0,0,2
17,ינון,2011,894,685,6,679,25,9,50,0,0,0,98,21,0,1,0,0,0,0,0,16,3,311,7,0,0,0,90,0,0,1,0,0,0,2,0,45
17,אורות,2012,436,324,0,324,26,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,3,45,34,0,0,0,199,0,0,0,0,0,0,0,0,2
12,בן שמן (מושב),2013,582,444,1,443,35,2,1,0,0,0,12,9,0,2,0,0,0,0,0,3,6,99,32,0,0,0,233,0,0,0,0,2,0,0,1,6
18,גבעולים,2014,300,238,0,238,22,3,0,0,0,0,4,10,0,0,0,0,0,0,0,8,1,155,0,0,0,0,8,0,1,0,0,0,0,0,0,26
19,שדי חמד,2015,718,574,2,572,63,0,1,0,0,0,127,7,0,0,0,0,0,0,0,1,19,50,47,1,0,0,255,0,0,0,0,0,0,0,0,1
5,רוויה,2016,255,181,0,181,5,2,0,0,0,0,6,2,0,0,0,0,0,0,0,8,0,114,0,0,0,0,9,0,0,0,0,0,0,0,0,35
10,גבעת חיים (איחוד),2018,964,742,1,741,135,1,2,0,0,0,1,2,0,0,0,0,0,0,0,3,10,7,171,0,0,0,408,0,0,0,0,1,0,0,0,0
18,אשל הנשיא,2021,116,75,0,75,14,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,3,15,3,0,0,0,29,0,0,0,0,0,0,0,0,0
18,להב,2023,446,302,0,302,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,101,0,0,0,143,0,0,0,0,0,0,0,0,0
9,אום אל-קוטוף,2024,708,510,4,506,1,0,414,0,0,0,0,0,0,0,0,0,0,0,18,1,1,4,35,0,0,0,8,0,1,0,0,3,0,0,0,20
5,ירדנה,2026,285,206,0,206,7,2,0,0,0,0,25,13,0,0,0,0,0,0,0,3,3,112,0,0,0,0,32,0,0,0,0,0,0,0,0,9
5,מדרך עוז,2029,555,402,0,402,16,12,0,0,0,0,24,19,0,0,0,0,0,0,0,0,11,202,2,0,0,0,96,0,0,0,0,0,0,0,1,19
17,מנוחה,2030,424,327,0,327,2,4,0,0,0,0,27,21,0,0,0,0,0,0,0,15,1,190,3,0,0,0,26,0,0,0,0,1,0,0,0,37
13,בית חלקיה,2033,452,384,3,381,0,353,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,10
3,חצור הגלילית,2034,7031,4865,38,4827,126,713,4,1,0,0,1,264,0,5,0,0,0,0,0,115,259,2372,13,0,0,0,306,1,0,6,0,0,0,0,1,640
19,עדנים,2035,300,232,0,232,14,0,1,0,0,0,41,4,0,0,0,0,0,0,0,0,8,23,21,0,0,0,120,0,0,0,0,0,0,0,0,0
11,ברקת,2038,1115,934,2,932,4,48,0,0,0,0,29,89,0,2,0,0,0,0,0,166,4,434,1,0,0,0,12,0,0,0,0,1,0,0,0,142
18,עין גדי,2042,479,320,2,318,79,0,1,0,0,0,1,5,0,2,0,0,0,0,0,0,5,29,41,0,0,0,153,0,0,0,0,0,0,0,0,2
10,בחן,2043,579,448,0,448,46,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,15,35,58,0,0,0,286,0,0,0,0,0,0,0,0,1
18,מלילות,2044,259,202,0,202,4,1,0,0,0,0,3,18,0,0,0,0,0,0,0,26,7,115,0,0,0,0,8,0,0,0,0,0,0,0,0,20
17,נחלה,2045,475,386,2,384,23,7,0,0,0,0,107,23,0,0,0,0,0,0,0,3,1,119,5,0,0,0,50,0,0,0,0,0,0,0,0,46
17,סגולה,2046,425,324,1,323,35,1,0,0,0,0,26,5,0,0,0,0,0,0,0,4,10,62,17,0,0,0,159,0,0,0,0,0,0,0,0,4
18,ניר משה,2047,412,285,0,285,41,1,0,0,0,0,8,9,0,0,0,0,0,0,0,0,11,65,22,0,0,0,116,0,0,0,0,0,0,0,0,12
18,ניר עקיבא,2048,488,383,2,381,25,20,0,1,0,0,16,60,0,1,0,0,0,0,0,24,12,81,11,0,0,0,96,0,0,1,0,0,0,0,0,33
18,שדה צבי,2049,429,327,0,327,30,1,0,0,0,0,11,10,0,0,0,0,0,0,0,8,4,130,14,0,0,0,81,0,0,0,0,0,0,0,2,36
18,תלמי ביל''ו,2050,344,254,1,253,15,2,0,0,0,0,12,14,0,0,0,0,0,0,0,9,4,141,2,0,0,0,37,0,0,0,0,0,0,0,0,17
17,רווחה,2051,426,347,0,347,8,2,0,0,0,0,55,12,0,0,0,0,0,0,0,9,4,189,0,0,0,0,9,0,1,1,0,0,0,0,0,57
5,אביטל,2052,388,308,2,306,8,9,0,0,0,0,4,26,1,0,0,0,0,0,0,13,6,186,0,0,0,0,29,0,0,0,0,0,0,0,0,24
5,פרזון,2053,320,240,3,237,6,3,0,0,0,0,16,21,0,0,0,0,0,0,1,15,4,129,3,0,0,0,31,0,0,0,1,0,0,0,0,7
5,מיטב,2054,375,284,1,283,12,2,0,0,0,0,31,16,0,0,0,0,0,0,0,11,4,171,1,0,0,0,27,0,0,0,0,0,0,0,0,8
9,מאור,2055,903,697,2,695,44,0,2,0,0,0,18,40,0,0,0,0,0,0,0,17,14,168,51,0,0,0,314,1,0,0,0,0,0,1,0,25
5,שדי תרומות,2057,364,240,0,240,2,1,0,0,0,0,2,7,0,0,0,0,0,0,0,1,1,199,0,0,0,0,11,0,0,0,0,0,0,0,1,15
18,פעמי תש''ז,2059,380,310,1,309,9,3,0,0,0,0,16,10,0,0,0,0,0,0,0,10,5,130,3,0,0,0,47,0,2,0,0,0,0,0,0,74
18,ברוש,2060,331,254,0,254,44,0,0,0,0,0,1,16,0,0,0,0,0,0,0,5,7,125,2,0,0,0,32,0,0,0,0,0,0,0,0,22
18,תדהר,2061,405,300,1,299,50,1,0,0,0,0,7,14,0,1,0,0,0,0,0,8,9,140,6,0,0,0,52,0,0,0,0,0,0,0,0,11
18,תאשור,2062,288,201,0,201,41,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,59,15,0,0,0,64,0,0,0,0,0,0,0,0,7
